,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1808,-0.9980078275123726,-0.9482166615756972,-0.26215960635743285,-0.12536998844036207,-0.10062202639027795,-0.08182229713868583,-0.04984935591407147,-0.10546170993217974,-0.21866593287606795,-0.10501688097658968,-0.02375838058797941
2451,-0.9817671772589066,-0.37653848972112913,-0.07506947209703696,-0.1479062676719024,-0.2438474140703164,-0.2023287526406714,-0.06836941337390479,-0.040476837370816754,-0.14907947779276887,-0.10303898065206007,-0.06397693714047281
3446,-0.996381670967354,-0.8649595362950673,-0.27176011810572476,-0.12782515802222272,-0.09622514498145984,-0.08548667841520263,-0.0469310046949728,-0.10613114575612326,-0.21891904712687216,-0.1044799969516842,-0.02431480260986596
2817,-0.9911005837954284,-0.5345664765801739,-0.3266239709763067,-0.1303178077101409,-0.07933704977116551,-0.13444096901460356,-0.007881539689324812,-0.14326922748126458,-0.17956238513632772,-0.12967991694261727,-0.012481356873324412
2717,-0.9770089700049935,-0.7618170563943267,-0.2006795308456979,-0.09431478969022788,-0.07293674909193004,-0.0811927600570268,-0.055597460116757924,-0.11762641326888879,-0.2289520463789363,-0.10544362981997724,-0.019075728313287188
2556,-0.9984235170471926,-0.9598710829042444,-0.26231777640413567,-0.12483844658162191,-0.10018837508651368,-0.08175870779704053,-0.04969860016907801,-0.10549515963382661,-0.21874596096284882,-0.10493500274449807,-0.023791223790148086
871,-0.9942640072994037,-0.8554796408029313,-0.23518750682536316,-0.13535761031818294,-0.12247873810374332,-0.08873380208205295,-0.037324593830467157,-0.0959998579325746,-0.22891579651412264,-0.11442000054619617,-0.01632423070412481
653,-0.9961986629960496,-0.8302032180867491,-0.29918924087741605,-0.10666964321992334,-0.09254788363043476,-0.09629933386021794,-0.052207724610550454,-0.10195541136126884,-0.2153683312165452,-0.10284231730803994,-0.023073118385391167
590,-0.997767302750087,-0.8201580641165314,-0.30812369188987987,-0.12100441971859566,-0.09042227890723031,-0.08983236630136471,-0.04953860504317087,-0.11067240425505342,-0.20762784534281264,-0.11271423254119961,-0.0186784742903503
1885,-0.9986875714057888,-0.9403062907040499,-0.2638843765488208,-0.12582061297157798,-0.0985928882865007,-0.08291721442012656,-0.04868326149875746,-0.10465703371101487,-0.21902849246140588,-0.1056292142856663,-0.0221084175496834
4839,-0.9969306948812671,-0.9079253368723428,-0.2644427418959968,-0.12955880686930643,-0.09826332420905659,-0.08189079829950563,-0.05075398885748772,-0.10648619986279784,-0.2191076531297259,-0.10417261412157952,-0.02193716298102988
3675,-0.9986039106189069,-0.9571408028634457,-0.2636426570543825,-0.1250190835723619,-0.10042614143890272,-0.08204713461498603,-0.050006782659669735,-0.10530697498550667,-0.21841935388543054,-0.10484398579369525,-0.022739022626019567
2752,-0.9943162952912049,-0.4524669982157833,-0.320470353569943,-0.11242281895550021,-0.1487621566259999,-0.1477611855836103,-0.03039282084761885,-0.1561780010224657,-0.2007077703003094,-0.09470361348805956,-0.006942137873366949
4483,-0.9772704099639997,-0.4132664138287999,-0.28072311251725524,-0.14335977751276963,-0.09476430681831516,-0.09358922295275618,-0.02596445664672864,-0.11875177542657356,-0.21243917473082052,-0.10470193078593393,-0.02480171453889657
620,-0.9963555269714534,-0.7084344122905739,-0.303070897994716,-0.16903868576124215,-0.07485381641880229,-0.09905961115273043,-0.04949294589864561,-0.11120797101000146,-0.22313416806830344,-0.10262295760914608,-0.0243663877684841
863,-0.9975790659796024,-0.8706469791411667,-0.24625866358273962,-0.1470868587028067,-0.12140687104406933,-0.08105344064077213,-0.03417681735059841,-0.09867504376851755,-0.23085917462841932,-0.11253115581685258,-0.015117255258044193
428,-0.9980548867049938,-0.926236964514166,-0.2648921021122119,-0.12387643214885624,-0.09968853364086916,-0.08301909671354735,-0.04899998227044089,-0.10521174223942453,-0.21908352955891253,-0.1048797012844015,-0.023969150835854602
3234,-0.9837018329555526,-0.7354479950208743,-0.21993550708659304,-0.11624358395172674,-0.10060486005620184,-0.07429186729268522,-0.05378822794860472,-0.11633270943348895,-0.21947371158110218,-0.10586233515423082,-0.022081464421712327
119,-0.996799974901764,-0.8299581312236091,-0.267978980878959,-0.16351960109888242,-0.07750395320237247,-0.0713533259234711,-0.06764366946263534,-0.09800202997936813,-0.21559581032802133,-0.11077478986844236,-0.020538650752941368
4857,-0.991126727791329,-0.8648617114593717,-0.2371764443900789,-0.11295642881391899,-0.10285357407235607,-0.08827037977060082,-0.0524343834906027,-0.1065168456057215,-0.21370553017652838,-0.10385773445240665,-0.024190004354489925
3273,-0.9959895110288447,-0.9006627362529763,-0.2664173935457701,-0.12478622850827403,-0.10052648580412704,-0.08148163161177191,-0.049636635653054983,-0.10535815101845414,-0.2185354765240345,-0.10489422116521374,-0.02252501703164378
4656,-0.9903162639184098,-0.8554939575073588,-0.25283085882132705,-0.11971402673880871,-0.09633061754788019,-0.08042581160702966,-0.048268796153204674,-0.10465823306785926,-0.21833347864853525,-0.10543782752296893,-0.025745483393410207
4174,-0.9995529376700993,-0.9636618955456241,-0.2625328273807932,-0.12205985865045632,-0.10301150853564067,-0.08223335504166784,-0.048444446155322396,-0.10698408124857461,-0.21777900931917338,-0.10541809543323377,-0.02360935071547865
3533,-0.9615840124236269,-0.2668933060941022,-0.06435688217739244,0.03455343760975005,-0.016561537351894584,-0.1260194617478988,-0.13823942711431736,-0.2311842482294899,-0.2931392921169925,-0.12102550700670645,0.011982255493742766
395,-0.998525478631205,-0.9614276716657125,-0.26227315593552614,-0.12526984499747595,-0.10019555099360922,-0.08194109934745353,-0.04959524033870566,-0.10530623084559243,-0.21866315672693293,-0.10485956499706628,-0.022656904026072233
3812,-0.9838848409268569,-0.47921321247236337,-0.4579813402775704,-0.005358408838299633,-0.11580263736927887,-0.06680430681411664,-0.08596747030675544,-0.07327699344250593,-0.1928889149735734,-0.13760434905137664,-0.012793159327644688
2360,-0.9967738309058634,-0.8714290670438614,-0.2577822906181456,-0.12712243764773057,-0.1052099506965779,-0.08724955527908995,-0.04869820813269066,-0.10365586691459039,-0.21821285416120417,-0.10581454868180007,-0.02408186898068687
198,-0.9791004896770432,-0.7050856599341574,-0.1408795383942394,-0.10960521210593577,-0.12229497357413888,-0.08367369741343977,-0.0423197873818294,-0.12686120742954765,-0.24909044437794226,-0.10539454456857922,-0.011588727440157154
4324,-0.9969306948812671,-0.9308245327380634,-0.2531457487829655,-0.12661210555976476,-0.10366199590091063,-0.08298786675711478,-0.04866927679116051,-0.10537536906684686,-0.21860083549321474,-0.10458651412228404,-0.023784582318152614
1465,-0.998779075391441,-0.9896693006591857,-0.25731368082311423,-0.1274253179579864,-0.10258159187010263,-0.07998040376021731,-0.04970236361295077,-0.10386130428356544,-0.2176772201643784,-0.10583611569071039,-0.02016427365316842
4364,-0.9974535747992794,-0.9333702310965438,-0.26572444825659125,-0.12459718445135048,-0.10055259675430273,-0.08183822444866395,-0.04966179657319836,-0.1051928519242028,-0.2187478801546182,-0.10493154935326121,-0.02372438517424602
4260,-0.9723030507428816,-0.2741278567073956,-0.5447008185881622,-0.0050091302393199255,-0.1240888659239463,-0.046094090354131034,-0.05079647872701132,-0.12834614118227938,-0.18229313225446786,-0.10028451561503926,-0.014643283455433198
784,-0.9987633889939006,-0.9589005538205616,-0.2640011612140363,-0.12596102610946847,-0.10001517490212919,-0.08153994786830676,-0.04966530648036427,-0.105380676072656,-0.21868298147488696,-0.10488658310481391,-0.023702433208614204
3246,-0.9930090954961738,-0.8001722517735318,-0.290671794569337,-0.11479922787158281,-0.10074204756607841,-0.08328516923554752,-0.04629433918807613,-0.1033832500269608,-0.21753884701858994,-0.10586478195175064,-0.024887715010711187
3219,-0.9866822484882234,-0.7226535078897374,-0.3071309074761359,-0.08155897574729432,-0.09513532498242594,-0.09009214459774806,-0.04546547400587453,-0.10606075325835251,-0.22031230425745185,-0.10553544676015758,-0.02217188499697864
1382,-0.9970875588566708,-0.7404186218953104,-0.26073455521005584,-0.16212230691897933,-0.07651598416634864,-0.0024605779849924403,-0.10180147781062654,-0.05486413369114718,-0.2152336837142721,-0.14118653366891465,0.0009061740497917636
1205,-0.9965908229345589,-0.8780942522966909,-0.2773149053488867,-0.12472215041068191,-0.09305619405840382,-0.08227856587048332,-0.05078522839610755,-0.10694619501928848,-0.2184417480444828,-0.10540933467571856,-0.022964364015645278
2027,-0.9864992405169191,-0.6564282908242478,-0.11855227515295974,-0.053746276031657714,-0.08824577799489786,-0.10510840229665885,-0.09427241416014354,-0.1462370787024574,-0.2558323048797979,-0.11921430055068238,-0.026415666455418707
873,-0.9960940870124472,-0.8577765659529524,-0.26018228072118765,-0.1523203651598447,-0.09614817366395811,-0.06887221007191402,-0.058848281247021794,-0.10681421816155834,-0.2064974398792202,-0.11446223849715209,-0.020819007757232444
3173,-0.9639369720546828,0.7416402452561901,-0.1412837424522917,-0.03391622350969847,-0.2488076509815168,-0.4145431177102765,-0.07669451027637986,-0.23210480083337892,-0.06471139142265181,-0.07718046675162438,-0.01717990389493973
1415,-0.9977385443545962,0.5846127638986827,0.02507116619543348,-0.9278170929074434,-0.5114853530592383,0.6012640914645844,0.3678164921031244,-0.9104535246859871,-0.2657594750945119,0.7210557223771112,-0.45158419265200445
4618,-0.9969829828730683,-0.9116664275394974,-0.26057137422859067,-0.1312897389849167,-0.10792512781852337,-0.07982205250538643,-0.047492063852251576,-0.10559050850259533,-0.21928719179780498,-0.10457581338434951,-0.024858596371404418
3745,-0.9982117506803975,-0.9443717227713389,-0.26204645816361005,-0.12784633575265847,-0.10088918812957481,-0.08122235348524098,-0.05009169724506879,-0.1061659096381039,-0.21857050311075743,-0.10462266192612846,-0.022467435942550518
1930,-0.9946823112338136,-0.8296678479082021,-0.26790764567479186,-0.13397092099281327,-0.09356706461597142,-0.07748529399031912,-0.05676202380111173,-0.10446651345649416,-0.21537679126778386,-0.10852761956940382,-0.022849186043588765
375,-0.9980548867049938,-0.9536983784015641,-0.26216112182514173,-0.12511656906328283,-0.10022611170242046,-0.08168624183701956,-0.04975503587418417,-0.10538834508747141,-0.21864625245560365,-0.10477179464117536,-0.02270125930453526
1048,-0.9949960391846211,-0.8693947792953631,-0.2687579447359689,-0.1310235961199766,-0.09485368803596828,-0.08143246477156796,-0.04904425958910852,-0.10580218028068855,-0.21828860415947404,-0.10542451128313646,-0.02433732387496712
931,-0.9956757830780372,-0.7968894213228015,-0.32494852401654584,-0.1212920308702593,-0.08452554617978925,-0.08836650686147851,-0.04100965172289561,-0.0992278004763828,-0.21785737196795585,-0.10470099013812495,-0.02064507635282775
2787,-0.9849828887546831,-0.2804838645024472,-0.09991326325926553,-0.2759494478912181,-0.1946517503774996,-0.035485732317114604,-0.0020219474087690426,-0.14734413471217833,-0.22870285311926142,-0.08777758300996674,-0.021305768112008017
4760,-0.9983895298525217,-0.9541065767113379,-0.2649773836042175,-0.12449054442925034,-0.09962507526280517,-0.08231918790335391,-0.049344494458868904,-0.10498890096773161,-0.2188646024807973,-0.10510115923163188,-0.023782626184399636
2791,-0.8870736241068558,-0.16367734510672793,-0.01917069737161381,0.00479061054683827,0.011190412460524879,-0.030882415656026674,-0.01393010192397337,-0.1036582557969764,-0.2256067735537386,-0.11501615122368913,-0.03285942947603182
2577,-0.9989359393668447,-0.9718363589608006,-0.2625976177846978,-0.1251084058370463,-0.10030949498380215,-0.08189292449026775,-0.04967301289639525,-0.10532228019794698,-0.21863171194283626,-0.10480107665799854,-0.02262125322153441
2014,-0.9964601029550558,-0.8022350097721225,-0.3308559266896488,-0.11384298110162827,-0.062440949142457125,-0.10579805495082006,-0.06397031155706101,-0.10095336777855612,-0.20919741304726402,-0.101962626622638,-0.024760997384130734
3176,-0.7777917212422581,0.8863246621518066,0.11594359893047534,-0.39539369801593083,0.13849542904120837,0.32657712016921714,-0.10182540651206373,-0.12184126416582719,-0.03141643907471969,-0.15975503067283614,0.019468697872659257
1912,-0.9946038792461117,-0.8366175877030588,-0.25462444496163117,-0.13721606142810971,-0.10040827582102851,-0.07266249614086184,-0.055243327987129276,-0.10666859510367255,-0.2142850758128021,-0.11096710478039151,-0.023298046969025155
3927,-0.999328099305354,-0.9679274873941175,-0.26771716931678136,-0.1236943937239584,-0.10169495615610535,-0.08085422693593602,-0.04936032107671051,-0.10646378056920602,-0.21828922844268805,-0.10445380532468662,-0.02286922636016131
3797,-0.9226294585317009,-0.2708603284953518,-0.028761267379800892,-0.10017840293763447,-0.10925003936198507,-0.033289732898666546,0.03194833942832376,-0.07275484082830974,-0.2881043274304492,-0.1620156000508325,-0.004404246789633581
1941,-0.9909437198200247,-0.8247302310487054,-0.24274630406993913,-0.12677531197454794,-0.10913948243097982,-0.07905824725435107,-0.04450146269477995,-0.10941666137809547,-0.21839413892864357,-0.10084310626530002,-0.02535269358247405
3976,-0.9995607808688696,-0.977065894523635,-0.2639206484238861,-0.1261116771632259,-0.10043876500859705,-0.08166619478690085,-0.04956666784566399,-0.10522951765808708,-0.21890664841931307,-0.10492321828021489,-0.023666803840601602
3045,-0.9925907915617639,-0.8584490951730888,-0.25713931787248323,-0.13340015867712607,-0.10036391854476878,-0.07719413369238892,-0.04744341089179738,-0.10210534320944031,-0.21804531334110344,-0.10381508908357029,-0.02140192149211595
4480,-0.9699500911118257,-0.4026980614390697,-0.17805896310680736,-0.1587237522505105,-0.07917268166607272,-0.05849216316091976,-0.10720903225009837,-0.09043077917763775,-0.2071067270605993,-0.11236762521404753,-0.022330279381040263
3678,-0.9986039106189069,-0.9572152627560431,-0.2637938019149473,-0.12551799134623132,-0.10030540772968588,-0.08180364887231151,-0.04956691703058935,-0.10550798238993764,-0.21848873663552149,-0.10514561164610248,-0.023689997161331244
361,-0.9978457347377888,-0.944376360263622,-0.2634007407398321,-0.12512651725180568,-0.10028540153486032,-0.08208630361493685,-0.04971295128874109,-0.10540638086918952,-0.21855675686299114,-0.10483963062133872,-0.02265263427208597
2582,-0.9991006465410186,-0.9738723615294168,-0.26335623885196324,-0.12514660262446398,-0.10028769444845653,-0.08184899588928296,-0.049723469997197234,-0.10537397296228501,-0.2186575289148307,-0.1049316528585037,-0.02379817556136754
4064,-0.9999163392131181,-0.988272127054921,-0.2633391285569001,-0.1255081297120435,-0.10032819861150055,-0.08188707678531604,-0.04969595336241528,-0.10556772323227492,-0.2187151998906045,-0.10495978327061872,-0.023730414865970273
3042,-0.9976104387746833,-0.8761653279273608,-0.2599413863665573,-0.12666637273440762,-0.10306435763056576,-0.08496084594748876,-0.05026439026486407,-0.10385407146650716,-0.2188682233190845,-0.1044216123849917,-0.02486463501085434
3746,-0.9981882210840869,-0.944750271932905,-0.2609383046405406,-0.1277675430355515,-0.10060803597452528,-0.08068099147535157,-0.049384343738711145,-0.10588597329241412,-0.2185589846655941,-0.10513392319890114,-0.023986629725586628
344,-0.9968261188976646,-0.9255620069420184,-0.2627629406787946,-0.1255835907449473,-0.10011173158131081,-0.08216087004342676,-0.04966323282415752,-0.10526961570911986,-0.2187810683810395,-0.10500494067896338,-0.023662770817662437
1501,-0.998779075391441,-0.9760536568091094,-0.2619544747673541,-0.124620963528558,-0.1000278398821588,-0.08185066801980423,-0.04961455101877765,-0.10519964517934433,-0.21859172784687686,-0.10485221316204807,-0.021846811692580403
3341,-0.9981333186926956,-0.9526592598240001,-0.2606105638318812,-0.12422489938234438,-0.10101449388137063,-0.08202750231173728,-0.04962593354383005,-0.10517406393295348,-0.21863977941672086,-0.10477505626029127,-0.022671577885266858
786,-0.9985490082275155,-0.9562703825252794,-0.26428656722800814,-0.12521842939761185,-0.09966229502307034,-0.0824220395592763,-0.04977388660418669,-0.10529415033533929,-0.21860583757715868,-0.10491686631669639,-0.02371961610921869
2162,-0.9975450787849316,-0.9355443572562048,-0.2647700772248057,-0.12550163987184915,-0.10031050807272435,-0.08192464740710514,-0.049791267182570986,-0.10535534826133897,-0.2186751176509878,-0.10485129936904303,-0.023622398154689916
3023,-0.9951006151682236,-0.8906244809694793,-0.2574159978396344,-0.12504935230599368,-0.09988858802424538,-0.0827959163489359,-0.04916445123979385,-0.1063119739680719,-0.2189414555705259,-0.10490095773552655,-0.02300130016613755
402,-0.9986561986107081,-0.960549872428369,-0.263780523751443,-0.12484525188636897,-0.1000483424847336,-0.08221657867615051,-0.049730562873600226,-0.10526573726128474,-0.21862070171103676,-0.10499412965416921,-0.023847345515862872
443,-0.9950483271764223,-0.8538958565196741,-0.26411638593242837,-0.13580891218087376,-0.09592346956482378,-0.07669400753960831,-0.05455608235993825,-0.10736059697734823,-0.21634953092634668,-0.10529266111946911,-0.02294036555651391
3312,-0.9978771075328695,-0.9502785272436263,-0.26270066285164395,-0.12479412302949999,-0.10035016315003586,-0.08178841875360554,-0.049647512486958756,-0.10528460633275438,-0.21856441072899102,-0.10491985820200411,-0.023758403810047457
4423,-0.9990169857541367,-0.9692999603235284,-0.2632994899390698,-0.12557736026189403,-0.10004623673358037,-0.08173585346735712,-0.049949564624855225,-0.10560939036336026,-0.21853193299096874,-0.1046864230341622,-0.022654516760665544
2425,-0.949557774309341,-0.4305363675414654,-0.1594832959562008,-0.13354947828231878,-0.056615650987293265,-0.10123347169063746,-0.055681473535843407,-0.07598287520902547,-0.21206143362885377,-0.0733051623788572,-0.036358964405439176
1464,-0.998779075391441,-0.9905855948505158,-0.256200365077616,-0.12723890782579705,-0.10105519441020683,-0.08288406803023696,-0.05189981411788369,-0.10663141678311883,-0.2177651443133758,-0.10328655225938588,-0.026672452535520086
3119,-0.9959110790411428,-0.5491863453507027,-0.44367900471180866,-0.06543049052681071,-0.1029024935351498,-0.08733310435650554,-0.09098436573669189,-0.08572687257444955,-0.21313540800635333,-0.10316187163625123,-0.0228737579958459
1033,-0.9895580880372918,-0.7458319945262581,-0.19363868121541084,-0.14882465284206958,-0.0743735163595427,-0.07169232437362039,-0.058112956732118026,-0.1054309532934713,-0.21267237670146344,-0.10924248291206184,-0.023591704790811185
1325,-0.998279725069739,-0.9138248182469811,-0.27379518741913034,-0.12887710041775502,-0.10239452643602409,-0.08368344150657248,-0.051735676876296766,-0.10621307941416336,-0.2168169255889787,-0.10383972033205169,-0.021337632668226636
752,-0.9982823394693292,-0.956644228109065,-0.26259639195854256,-0.12478402960365131,-0.1005705822781433,-0.0818442615895355,-0.049555990651352855,-0.10529575251514356,-0.21866840473613847,-0.10493474295226246,-0.023703210868133873
2106,-0.9875711443488445,-0.4588814480379714,-0.2816383012257495,-0.09731558166727527,-0.07027716519208405,-0.09164163588384444,-0.04946331105721924,-0.12574742083406398,-0.23867598537000256,-0.13162371250200966,-0.04474768196838019
79,-0.9993882304959255,-0.8990485728657545,-0.30774315081533343,-0.10257803843895874,-0.11811533345910963,-0.0672653861029544,-0.05586217820449757,-0.10772690264023954,-0.21120301411051934,-0.1107137422618818,-0.020478674240653527
3832,-0.9979241667254907,-0.8363946303693149,-0.2495396826615328,-0.15098267000497767,-0.09725971400709243,-0.08254367854746081,-0.055709391210525094,-0.10222484098584628,-0.213930889129206,-0.10884608332777657,-0.022899417580894088
948,-0.9951006151682236,-0.7631745597371251,-0.3510353443795985,-0.0802891598437494,-0.09223737859275172,-0.11444759015554584,-0.026078103080017345,-0.09577857504084453,-0.23530469589783987,-0.1113312165524809,-0.011908809932883457
4142,-0.9989803841598758,-0.8151110182982267,-0.3128743886829052,-0.13683052152126796,-0.0878164852801614,-0.0718085147812314,-0.06122836474245219,-0.10737299144289747,-0.2111761634354079,-0.1111142287965372,-0.021663021568491425
2598,-0.9991006465410186,-0.9773213691308373,-0.2618322351994298,-0.12510279590011741,-0.1004984340203352,-0.0820469367284572,-0.04965754623852725,-0.10521423504168281,-0.2186745616841972,-0.10498728851046335,-0.02376524728419127
775,-0.9989359393668447,-0.9652901964994467,-0.26326270282858044,-0.12506956937272418,-0.10059550981967036,-0.08194821148609943,-0.04960345490711837,-0.10534301276460678,-0.21863603513862517,-0.10485831416259406,-0.022627554607714262
2062,-0.9918849036724471,-0.6654411843795958,-0.29343411792462704,-0.16651560300258594,-0.09805035954035646,-0.04441720769609969,-0.07908606804071239,-0.0912039113482278,-0.20755100087298417,-0.11588777096841651,-0.014481288769102041
3560,-0.9957803590616398,-0.8221586487580248,-0.25116013354087063,-0.14443006507646317,-0.10234919600653836,-0.0782454251084651,-0.05397973970352887,-0.10672748923106778,-0.2148217742823213,-0.1074753056392197,-0.024739674495425357
976,-0.9968784068894658,-0.7775661111099226,-0.29323492104957616,-0.10415413568295628,-0.057735474406865994,-0.09328721150458019,-0.0704088783737834,-0.11095541660138264,-0.2073186279624617,-0.10141379275025053,-0.013096163297102947
2075,-0.9939241353526955,-0.6502304545387778,-0.22228788742859773,-0.19008921974947635,-0.10717754498765963,-0.07638075760637164,-0.04385201292622376,-0.08668687253550855,-0.24597071666821513,-0.10732128401673435,-0.014340811513468998
2948,-0.9987424737971801,-0.9637846499056717,-0.2631848771929719,-0.12494237185916313,-0.10041793908708307,-0.0818095801065728,-0.049799419452049354,-0.10542419849522933,-0.21876241191250878,-0.10495602534638049,-0.023792352617911905
1281,-0.9969829828730683,-0.9095402966403893,-0.2664252840958826,-0.1291847499905744,-0.10539720670308284,-0.07887719547758065,-0.04698189375186956,-0.10727886377424989,-0.2191866870372765,-0.10369499680545313,-0.023592268759129897
4593,-0.9977490019529565,-0.9283557053923942,-0.2596404348777632,-0.13103547265562143,-0.09769993560072843,-0.08374829139438444,-0.0481100228136635,-0.10451394435826455,-0.2185329244879206,-0.10561458375347532,-0.023273871087615472
1786,-0.9970614148607702,-0.9206074917866949,-0.2649289432391466,-0.12529418836894568,-0.1008111397681003,-0.08122676400247109,-0.04982923644892656,-0.10583841214027412,-0.21844223071271174,-0.10485874982141197,-0.02401370431657235
242,-0.8823677048447439,0.6074760852934065,0.18092113096497542,-0.11647625886200474,0.16937243228914944,0.09692650553814852,-0.21186864971176522,-0.18237818467878986,-0.24873878498784963,-0.3170856176404957,-0.06243602502842249
2750,-0.9929045195125713,-0.5006205585994918,-0.3662038530209598,-0.08356550206004476,-0.20978655931649304,-0.02892993479111028,-0.06715127318278291,-0.08436800955469015,-0.22036785405434456,-0.12362230488461912,-0.011688514564203611
4231,-0.9999215680122981,-0.9946738890412365,-0.2696614181799144,-0.1284204349665793,-0.09723637140483787,-0.0805276050561049,-0.04863073407028984,-0.10499438754708457,-0.2181460299110065,-0.10575777174628498,-0.022861886172245827
3385,-0.9943685832830061,-0.8394475607973378,-0.2725048614964096,-0.12642113222128726,-0.10360537026477645,-0.08161899337886003,-0.04871904817581674,-0.10550172960844384,-0.2189960873758645,-0.1042394616056267,-0.022587093105284617
2705,-0.9912835917667329,-0.7692472965076436,-0.30281581006858815,-0.10131251809853603,-0.11829427830167505,-0.06620754870771739,-0.05293251100553831,-0.0961112950864681,-0.22708615727804393,-0.10525558462429019,-0.02141656783945234
4390,-0.9983476994590808,-0.9559726829574692,-0.26306505901487975,-0.1251059569619445,-0.10038230733828324,-0.08188385680336885,-0.04970128605151758,-0.10547451389513884,-0.21872247876054685,-0.10492328043067312,-0.023655014001978336
3911,-0.9994248320901863,-0.9634189810940248,-0.2627759224588565,-0.1295386733713212,-0.10423014975440892,-0.08231893814885327,-0.04729064110912595,-0.10340441641648501,-0.2198647104853384,-0.10566115346211447,-0.022420603872766343
3418,-0.9942117193076024,-0.8307526939751643,-0.26575584396468643,-0.11661969208152345,-0.10980290810873639,-0.0803633145489222,-0.052714311630999044,-0.1090032925258797,-0.21818309301290717,-0.10690492889110459,-0.02429225448936223
3561,-0.995832647053441,-0.8322490402250876,-0.24589710916212415,-0.1461560610144269,-0.09612221519965614,-0.0906046871314864,-0.046834717903620704,-0.11165188258049508,-0.21974226146804954,-0.10040255105342899,-0.02181392277777583
3919,-0.9978823363320497,-0.9622280289888135,-0.25431986642597915,-0.12443728636841056,-0.1036897354169376,-0.08251727189833957,-0.047216137861251006,-0.10491743471240145,-0.22020447687984412,-0.10571359403848912,-0.02217805481240065
4852,-0.9967476869099627,-0.8717541927373615,-0.25363455370835186,-0.1302332644983034,-0.10776885855838125,-0.08981227778887824,-0.05343565214235524,-0.10650442631527457,-0.2184365512502393,-0.10294423479497827,-0.02116239028109379
2609,-0.9991006465410186,-0.970068403032642,-0.2629543095711947,-0.12496171654523147,-0.09994624417541242,-0.08257061275278332,-0.04980317054910666,-0.10518380846201691,-0.21855750576401278,-0.10475848128332421,-0.02268088847887706
3650,-0.9982143650799875,-0.9521851807606012,-0.2627347792886331,-0.1250628926490177,-0.10052454287938695,-0.08173041542804793,-0.049759168338036175,-0.10529740642433971,-0.2188072062125893,-0.10476218196595821,-0.023793247485582314
2621,-0.998190835483677,-0.9360775859539601,-0.26712007918668823,-0.1237527436807383,-0.09767100302384224,-0.08469930010132554,-0.04810997086610258,-0.10598211431492388,-0.21807579268024702,-0.10477888545267955,-0.0229266052505821
2387,-0.9972967108238757,-0.9128125694743521,-0.25136532312968096,-0.13654672832066173,-0.10768431058669636,-0.09089025592694067,-0.0546361275395697,-0.1080202791070507,-0.21932707000050744,-0.10420024473396305,-0.020540100682649887
357,-0.9976104387746833,-0.9407105090105641,-0.2629658569977965,-0.1251499007257707,-0.10033907903494532,-0.0818958855939349,-0.049732860720305694,-0.10549917789761898,-0.2186273440580737,-0.10475987700904366,-0.02264485088908952
1858,-0.9986875714057888,-0.9647308058438978,-0.26266456682024997,-0.12506011152455754,-0.10047282479507125,-0.0819940192585944,-0.04966698667559577,-0.105307534997088,-0.21869634119976555,-0.10498216345273292,-0.0238113803242066
4004,-0.9997777760348447,-0.98409971723544,-0.2636943589481656,-0.1251274772505483,-0.10023556333310646,-0.0819778454176937,-0.049686382665429574,-0.10536287896697161,-0.21870163577024615,-0.10490634735370508,-0.023741320218966466
239,-0.99368883938959,0.38606945688642935,-0.18646031356267379,-0.10483754856382732,-0.24114203608753026,-0.21612157538665877,0.044878696902334925,-0.2177575595454032,-0.2746950047207679,-0.15301331034589827,0.04815274098395572
141,-0.9965385349427577,-0.8946813486807665,-0.2762564534335672,-0.1260736897625162,-0.0916076128266845,-0.08035558207693205,-0.05418525683022668,-0.10775803888445723,-0.21990183049493583,-0.10614891819628547,-0.024073997787661505
2693,-0.9886169041848695,-0.8077736329354993,-0.23081347223489468,-0.1052382982958433,-0.10286383190595783,-0.08027437381774327,-0.049492629215377115,-0.11059544466707816,-0.21628416624262004,-0.10633798760287616,-0.023158585080640615
2251,-0.9987999905881615,-0.9523051431651017,-0.26551252672093617,-0.1279059433574956,-0.10031560161351716,-0.08054695741750217,-0.05001043870011945,-0.10585460589262696,-0.21872431236761325,-0.104847195650829,-0.022568929301148954
838,-0.996381670967354,-0.8846943208355119,-0.26900099595877847,-0.12744226186342078,-0.09877225546688673,-0.08200344159266804,-0.04985515661763418,-0.10660285205099673,-0.2177381981653761,-0.10508046344639943,-0.024100036590900653
4351,-0.9955973510903353,-0.919233890627809,-0.2552062852262512,-0.12486279686142832,-0.0998598609347936,-0.0817436146308822,-0.05009986597090055,-0.10510843579081208,-0.21847454628619534,-0.1047881418347445,-0.02265128945377659
3439,-0.990786855844621,-0.8206804948967058,-0.2533423204419665,-0.12094268075685133,-0.096904087110401,-0.08926108271021671,-0.051328110738038446,-0.1076149677983127,-0.21815639061741188,-0.10243256932820322,-0.02410196561492617
1924,-0.9952574791436273,-0.8316261782186993,-0.2848713807728258,-0.1225132373268002,-0.10536020623707654,-0.07970970856021609,-0.046120585749360954,-0.10776537832589694,-0.21842792470850858,-0.10383852647208802,-0.025832242468271205
911,-0.997814361942708,-0.6776883824907001,-0.20946885034637786,-0.18111484579400527,-0.12614207881133965,-0.09321388358028737,-0.06449835732775766,-0.0878224196225803,-0.1981449694047347,-0.11857038995508917,-0.04159721199292998
