index,Y,X1,X2,X3
3643,-0.951432502,-0.951167148,-0.950913075,-0.950595201
3984,-0.979048557,-0.978772794,-0.978461471,-0.978190883
703,-0.896240124,-0.895311884,-0.894635562,-0.894232843
168,-0.943465052,-0.95009961,-0.955151306,-0.959028392
4337,-0.919066108,-0.919388699,-0.919831907,-0.920318556
3373,-0.821935754,-0.822631664,-0.824467111,-0.82702662
2293,-0.816669019,-0.820137375,-0.822636049,-0.824445656
300,-0.814917311,-0.800168997,-0.783504899,-0.764116841
119,-0.823650721,-0.825999286,-0.828192496,-0.829958131
2407,-0.61269688,-0.623483359,-0.633093365,-0.643068152
2326,-0.298852099,-0.291162006,-0.284314413,-0.280392716
211,-0.765297742,-0.766908934,-0.766350175,-0.76570376
3599,-0.934032531,-0.933895992,-0.933767823,-0.933558944
4602,-0.927357553,-0.92766667,-0.928057371,-0.928545289
3440,-0.847839441,-0.841072675,-0.834022396,-0.827152728
933,-0.850347858,-0.841166572,-0.830676144,-0.819190258
2483,-0.923805435,-0.92259582,-0.920870808,-0.918416244
1045,-0.869394779,-0.862397192,-0.855558124,-0.849291978
3299,-0.944410402,-0.943640568,-0.942887194,-0.942080112
340,-0.924285056,-0.923094303,-0.921923039,-0.920830305
1311,-0.930111799,-0.928473157,-0.926366511,-0.923877704
3458,-0.824482627,-0.833282086,-0.841072642,-0.848609202
3634,-0.948478699,-0.948071502,-0.947605869,-0.947147063
4433,-0.96742563,-0.967659047,-0.967787598,-0.96789077
2075,-0.62382583,-0.633967028,-0.643032676,-0.650230455
4046,-0.98781471,-0.98776041,-0.987671474,-0.98761868
402,-0.959263206,-0.959770597,-0.960181426,-0.960549872
3265,-0.888673644,-0.886118873,-0.883534497,-0.880904806
385,-0.959882272,-0.959469274,-0.959067502,-0.958613262
523,-0.93082608,-0.929974384,-0.929078449,-0.928156112
4282,-0.172728414,-0.122758794,-0.07176431,-0.019739217
1008,0.622522008,0.680717008,0.733265221,0.782277944
3812,-0.558293843,-0.531322197,-0.504524985,-0.479213212
2603,-0.974207488,-0.975006714,-0.975658066,-0.9761385
4730,-0.933414965,-0.931574177,-0.929617607,-0.927690921
1873,-0.961155244,-0.9618989,-0.962519039,-0.962997647
7,-0.978638214,-0.978599609,-0.978596169,-0.97855945
1675,-0.284393991,-0.28943232,-0.292649828,-0.294396068
3550,-0.70078076,-0.669766401,-0.637619254,-0.609112568
1922,-0.830946876,-0.831626178,-0.832348775,-0.832712941
4243,-0.924083628,-0.938748312,-0.950129647,-0.959582348
4349,-0.920024327,-0.919233891,-0.918590334,-0.918020969
2042,-0.68285687,-0.681483183,-0.680179382,-0.677973062
797,-0.92693545,-0.92993782,-0.932844058,-0.935536728
809,-0.887142585,-0.890290578,-0.893574489,-0.896914814
3456,-0.841072642,-0.848609202,-0.856190067,-0.863484287
995,0.47398059,0.395819521,0.318666788,0.240886543
1323,-0.910446977,-0.913824818,-0.917240483,-0.920832793
4455,-0.792523539,-0.814146042,-0.834292275,-0.852702604
1957,-0.890065928,-0.886040951,-0.881832545,-0.877436969
4464,-0.586635333,-0.609511399,-0.632414639,-0.655694333
132,-0.858309147,-0.85275347,-0.847362549,-0.842073854
2434,-0.357743132,-0.359918633,-0.362966062,-0.36662887
2743,-0.599004482,-0.624463271,-0.650566928,-0.675295373
314,-0.903110436,-0.902082959,-0.900867672,-0.899321887
1488,-0.977590208,-0.977726332,-0.977869363,-0.978024067
545,-0.944615157,-0.943962273,-0.943535677,-0.94348825
2025,-0.643064522,-0.656428291,-0.669943499,-0.682766648
2921,-0.955389075,-0.954896141,-0.954441973,-0.953959992
1327,-0.894085189,-0.898310018,-0.902560925,-0.906656736
4657,-0.866824987,-0.864396978,-0.861590783,-0.858465464
2383,-0.922317338,-0.930986155,-0.937860633,-0.942775929
2651,-0.675727746,-0.681117589,-0.686822065,-0.693395423
2785,-0.249513319,-0.280483865,-0.307515621,-0.328581761
1617,-0.930790903,-0.933994052,-0.936282761,-0.937651647
414,-0.950337892,-0.951411562,-0.952489555,-0.953514668
1369,-0.623322462,-0.609905156,-0.596038208,-0.583666828
4393,-0.957599566,-0.957300181,-0.957048015,-0.956763629
3275,-0.912789349,-0.910350213,-0.907896079,-0.90540993
829,-0.868555524,-0.866183541,-0.864112788,-0.862318165
839,-0.894803684,-0.892549169,-0.8901218,-0.887466769
241,0.687181224,0.659706644,0.607476085,0.541216074
3186,0.498553161,0.569323488,0.64175337,0.71400563
2287,-0.82881939,-0.830174429,-0.831561224,-0.832721711
2822,-0.697946583,-0.679256247,-0.662914132,-0.645489888
3838,-0.749619243,-0.760835941,-0.772014033,-0.782904872
1888,-0.911889018,-0.916772812,-0.9216747,-0.926272622
3514,-0.588856513,-0.612242416,-0.635628589,-0.658878281
3030,-0.888982892,-0.888573143,-0.888312657,-0.888099049
3669,-0.956860951,-0.956719593,-0.95659867,-0.95641368
2594,-0.977355899,-0.977380758,-0.977319439,-0.977230763
2683,-0.776164019,-0.769933116,-0.763493059,-0.756082451
4051,-0.988154856,-0.988075769,-0.988030349,-0.987949574
2524,-0.904737751,-0.903119493,-0.901751849,-0.900696901
1401,0.543585365,0.476595195,0.41104652,0.342932982
4154,-0.865739044,-0.860458486,-0.855091956,-0.849623321
3342,-0.948106557,-0.949685327,-0.950912817,-0.951912024
2563,-0.966762964,-0.966223608,-0.965694562,-0.965103868
3817,-0.697620698,-0.669415996,-0.640610829,-0.609939782
2949,-0.964074363,-0.964014526,-0.963963881,-0.963863975
2662,-0.626120069,-0.62989396,-0.633852612,-0.638022022
3419,-0.812911657,-0.816244817,-0.820372411,-0.825266718
3066,-0.802753025,-0.796826952,-0.791065762,-0.785799416
4543,-0.762374816,-0.77263993,-0.782291107,-0.792860344
4370,-0.945660995,-0.944460949,-0.943156421,-0.941823249
1654,-0.343647095,-0.35713783,-0.368704597,-0.379017466
2533,-0.924501494,-0.922218772,-0.919932461,-0.91759348
4325,-0.927400798,-0.92847171,-0.92947836,-0.930240009
3447,-0.879138706,-0.87670619,-0.873424277,-0.869541062
140,-0.906174416,-0.900606645,-0.894681349,-0.889016655
4013,-0.986187385,-0.986048924,-0.985932425,-0.985777608
3893,-0.968361196,-0.968659361,-0.96899992,-0.969185222
2143,-0.897447861,-0.891496147,-0.884571994,-0.876636661
4275,0.1770523,0.217306847,0.24905192,0.268539449
3904,-0.965819943,-0.966334215,-0.966754227,-0.967183083
1305,-0.915535729,-0.912591849,-0.909592608,-0.906502657
1146,-0.947704229,-0.948750418,-0.949797371,-0.950904214
2204,-0.966142258,-0.965845269,-0.965486262,-0.965135019
4726,-0.925750131,-0.923835336,-0.921833532,-0.91980468
812,-0.878108326,-0.88105103,-0.884032832,-0.887142585
780,-0.960027084,-0.961069783,-0.961992421,-0.962871545
3641,-0.950913075,-0.950595201,-0.950298034,-0.949953621
938,-0.848291558,-0.857850183,-0.862707131,-0.862400459
540,-0.942939669,-0.942432506,-0.941787991,-0.941162302
4519,-0.789547153,-0.781993922,-0.773965187,-0.765693223
1272,-0.911688808,-0.909576715,-0.906610624,-0.902848756
3922,-0.966146281,-0.965357567,-0.964598398,-0.963933389
62,-0.974078275,-0.975917044,-0.97722241,-0.978071746
1371,-0.646443937,-0.635175121,-0.623322462,-0.609905156
2853,-0.897964092,-0.897440199,-0.896903828,-0.896250025
2153,-0.92735817,-0.925506352,-0.923636998,-0.921626767
2694,-0.798787685,-0.802202296,-0.805188288,-0.807126497
4708,-0.869548761,-0.866076068,-0.862597052,-0.859131481
176,-0.848275324,-0.859742325,-0.872542714,-0.885925683
377,-0.956286718,-0.955775027,-0.955287164,-0.954753207
2065,-0.65270101,-0.655028,-0.657866084,-0.659935296
2222,-0.967969248,-0.968061316,-0.968108667,-0.968174302
3195,-0.188015717,-0.117840658,-0.044415243,0.032482108
3510,-0.679164338,-0.703027723,-0.729906861,-0.754998914
1183,-0.904940933,-0.907098337,-0.909118237,-0.910963316
503,-0.882941764,-0.87849146,-0.873806619,-0.868941023
754,-0.960111579,-0.95949951,-0.958818163,-0.958139717
1337,-0.846426914,-0.853193353,-0.859341586,-0.864445413
2725,-0.829485279,-0.825897482,-0.821366427,-0.81557058
4775,-0.954330844,-0.954103311,-0.953932789,-0.953778947
301,-0.828322021,-0.814917311,-0.800168997,-0.783504899
1449,-0.981148864,-0.980547382,-0.98192832,-0.984444926
3477,-0.691725887,-0.686323835,-0.68189194,-0.680509002
371,-0.953168118,-0.952586213,-0.952020649,-0.951394938
850,-0.892831049,-0.894006924,-0.894937813,-0.89599685
2599,-0.976544002,-0.976829295,-0.977066298,-0.977204197
1243,-0.785852763,-0.784784442,-0.783692568,-0.782635319
2325,-0.291162006,-0.284314413,-0.280392716,-0.283127233
2055,-0.678005624,-0.680788027,-0.681935714,-0.682096924
2643,-0.745831055,-0.757787013,-0.768642472,-0.778663267
1251,-0.813070155,-0.806882003,-0.800946713,-0.795418555
3810,-0.504524985,-0.479213212,-0.454086729,-0.428802063
2245,-0.959955885,-0.96214226,-0.964086137,-0.965600521
3078,-0.850153654,-0.848341392,-0.845536522,-0.842082835
4156,-0.876494913,-0.871120137,-0.865739044,-0.860458486
4400,-0.959945731,-0.959589569,-0.959214721,-0.958881999
3621,-0.941032215,-0.940397611,-0.939861749,-0.939331889
4593,-0.929305518,-0.929038089,-0.928804894,-0.928355705
324,-0.909899272,-0.909413455,-0.908894071,-0.908402772
388,-0.960824857,-0.960567092,-0.960228679,-0.959882272
1221,-0.83911671,-0.842943594,-0.846460029,-0.849827334
4096,-0.941705074,-0.946630336,-0.950939433,-0.954723965
889,-0.876023685,-0.879776334,-0.881706144,-0.881713345
790,-0.944734958,-0.946661706,-0.948434478,-0.950149809
640,-0.747792361,-0.74000263,-0.732192081,-0.724766996
364,-0.948807753,-0.948151333,-0.947441322,-0.946739796
3487,-0.762418737,-0.754758818,-0.747175094,-0.73990472
3480,-0.711313977,-0.704374094,-0.697674357,-0.691725887
4766,-0.954328265,-0.954411871,-0.954428281,-0.95444883
2232,-0.968050594,-0.967930324,-0.967811046,-0.967755528
4103,-0.896599438,-0.904365926,-0.911696243,-0.918608301
479,-0.837771728,-0.841082695,-0.844856009,-0.848579124
4476,-0.400426585,-0.39972061,-0.401825176,-0.407176744
4551,-0.674755552,-0.685987093,-0.697428037,-0.708901877
2262,-0.895196079,-0.900170118,-0.905037676,-0.909901881
4739,-0.945819552,-0.944761811,-0.94368318,-0.942492008
2205,-0.966446767,-0.966142258,-0.965845269,-0.965486262
2211,-0.967731144,-0.967534896,-0.967361192,-0.967142247
3962,-0.977993574,-0.978208857,-0.978403689,-0.978652698
3177,0.951661074,0.94244263,0.929894313,0.911132587
3069,-0.819174632,-0.814120377,-0.808635519,-0.802753025
3592,-0.932115772,-0.931634814,-0.931038016,-0.930331202
2786,-0.216953309,-0.249513319,-0.280483865,-0.307515621
2119,-0.637527133,-0.625345384,-0.612908589,-0.599060408
2267,-0.874996417,-0.877850956,-0.881301168,-0.88540953
3241,-0.78894749,-0.783340615,-0.777628418,-0.771757254
2174,-0.951160649,-0.950465409,-0.949698067,-0.948917049
438,-0.862780577,-0.867706734,-0.872855087,-0.878062071
2938,-0.962506306,-0.962237747,-0.961906616,-0.96157756
1029,-0.72469581,-0.696970871,-0.662671183,-0.622131186
117,-0.828192496,-0.829958131,-0.831330513,-0.832324266
1723,-0.684676135,-0.693695784,-0.700592095,-0.705996184
2741,-0.650566928,-0.675295373,-0.700596285,-0.727240907
2140,-0.876636661,-0.868040364,-0.859104003,-0.850403033
4429,-0.968157372,-0.968485972,-0.96886062,-0.969145167
3540,-0.434731094,-0.40843826,-0.385021314,-0.366082561
2230,-0.967811046,-0.967755528,-0.967695498,-0.967710446
3197,-0.312229745,-0.255342985,-0.188015717,-0.117840658
4542,-0.77263993,-0.782291107,-0.792860344,-0.803995292
2735,-0.789866039,-0.802709493,-0.812349367,-0.821074386
6,-0.978599609,-0.978596169,-0.97855945,-0.978570766
3154,-0.42933877,-0.46639941,-0.496644955,-0.517851194
3272,-0.90540993,-0.90301368,-0.900662736,-0.898366883
959,-0.581924447,-0.58146831,-0.593607224,-0.608274335
1970,-0.923175087,-0.922391595,-0.921161104,-0.919496649
1253,-0.825117695,-0.819188127,-0.813070155,-0.806882003
215,-0.728463198,-0.743133062,-0.75330663,-0.76024542
4115,-0.820058889,-0.82612909,-0.83227057,-0.83838465
3436,-0.820680495,-0.814875386,-0.80993244,-0.806204501
1433,-0.939930176,-0.91216078,-0.876830158,-0.830466794
4704,-0.85550132,-0.851776987,-0.847940302,-0.844176374
2602,-0.975006714,-0.975658066,-0.9761385,-0.976544002
1400,0.476595195,0.41104652,0.342932982,0.268055393
2181,-0.955696699,-0.955105573,-0.954511137,-0.953845921
3350,-0.925874326,-0.929957958,-0.933507119,-0.936650162
313,-0.902082959,-0.900867672,-0.899321887,-0.897014024
2749,-0.452466998,-0.476017204,-0.500620559,-0.525430215
2122,-0.679890825,-0.666116221,-0.65122536,-0.637527133
2611,-0.959506958,-0.96193798,-0.964210322,-0.966251821
1557,-0.904514421,-0.900481394,-0.8965299,-0.892561276
1689,-0.495469179,-0.479549401,-0.463812992,-0.44780143
2330,-0.336181842,-0.325730232,-0.315992402,-0.307085843
4856,-0.864013041,-0.864543627,-0.864861711,-0.865314698
4174,-0.974922668,-0.971749399,-0.967977198,-0.963661896
1764,-0.821034938,-0.807116612,-0.792917562,-0.779211521
3074,-0.838540496,-0.834762479,-0.831081664,-0.827638625
4496,-0.578162387,-0.566846185,-0.554238229,-0.540501091
2453,-0.465809699,-0.443128385,-0.42249382,-0.407159933
1902,-0.842637712,-0.846841892,-0.851098874,-0.855560994
4415,-0.967318471,-0.966802433,-0.96629395,-0.965718626
3532,-0.293175885,-0.279623011,-0.266893306,-0.256752898
4045,-0.98776041,-0.987671474,-0.98761868,-0.987533635
868,-0.855479641,-0.854748176,-0.854014678,-0.853796319
1632,-0.746243327,-0.763944552,-0.780007816,-0.794054019
1492,-0.977044623,-0.977190892,-0.97732764,-0.977461683
2404,-0.643068152,-0.658720842,-0.681163476,-0.702665575
4834,-0.915060546,-0.918606477,-0.922296196,-0.926083001
16,-0.978873934,-0.978877849,-0.9788345,-0.978818678
3178,0.959855411,0.951661074,0.94244263,0.929894313
1064,-0.931698674,-0.930331398,-0.928892205,-0.927411787
4511,-0.718668817,-0.70812584,-0.69776016,-0.687533588
1115,-0.960444754,-0.960300409,-0.960167603,-0.959984501
1262,-0.875949737,-0.871692017,-0.866563553,-0.860684948
1416,0.293455087,0.365959791,0.435957047,0.507657807
1513,-0.971328994,-0.972227644,-0.972965516,-0.973515159
2783,-0.307515621,-0.328581761,-0.343486834,-0.353057916
4375,-0.950374661,-0.949580871,-0.948752682,-0.947807581
714,-0.911931741,-0.910213003,-0.908483806,-0.9068256
1224,-0.825828995,-0.83068128,-0.835081859,-0.83911671
1773,-0.891914082,-0.887683812,-0.882866837,-0.877306072
660,-0.889677611,-0.885419425,-0.88013609,-0.873982756
96,-0.829325188,-0.82774326,-0.825969678,-0.824090158
3389,-0.865658429,-0.862033702,-0.858354454,-0.854540615
290,-0.544811483,-0.5131015,-0.480919305,-0.447533634
2023,-0.669943499,-0.682766648,-0.695291339,-0.707142945
2568,-0.969138156,-0.968698138,-0.968214774,-0.967754971
3717,-0.942167934,-0.942755484,-0.943361066,-0.943920812
2679,-0.749178876,-0.741539916,-0.7330085,-0.723732676
4367,-0.941823249,-0.940410984,-0.939003545,-0.937556891
2807,-0.295824459,-0.263585817,-0.238552126,-0.227582267
1082,-0.951953316,-0.951261152,-0.950467063,-0.949666511
2832,-0.860994448,-0.852561832,-0.842549092,-0.830783322
3397,-0.884809683,-0.88413801,-0.882880014,-0.880947581
3063,-0.785799416,-0.781301727,-0.778143566,-0.777077663
2721,-0.809287475,-0.802580015,-0.795675533,-0.788572996
818,-0.863440625,-0.865322812,-0.867472806,-0.869929163
3002,-0.931732183,-0.934637193,-0.93738016,-0.940014553
2956,-0.963804043,-0.963912387,-0.963963947,-0.964031559
3516,-0.536874157,-0.563552248,-0.588856513,-0.612242416
618,-0.706885941,-0.708434412,-0.710815608,-0.713413315
2912,-0.951171744,-0.950750104,-0.950313415,-0.949923018
1928,-0.828684442,-0.829667848,-0.830338434,-0.83070805
2718,-0.788572996,-0.781530565,-0.77455734,-0.767950882
3148,-0.547485854,-0.555724775,-0.559974848,-0.559519473
3138,-0.43823282,-0.418268758,-0.399885991,-0.384937182
1415,0.365959791,0.435957047,0.507657807,0.584612764
4634,-0.852437675,-0.854612965,-0.858727142,-0.863271781
3072,-0.831081664,-0.827638625,-0.823700303,-0.819174632
3677,-0.957130864,-0.957165876,-0.957215263,-0.957205916
3751,-0.941894708,-0.942892857,-0.943754195,-0.944322923
2121,-0.666116221,-0.65122536,-0.637527133,-0.625345384
1330,-0.88071556,-0.885040455,-0.889685429,-0.894085189
1856,-0.96471884,-0.964730806,-0.964703916,-0.964705667
625,-0.699921303,-0.701626877,-0.702907626,-0.703131168
2047,-0.683862442,-0.682590543,-0.681347154,-0.681642145
872,-0.860331995,-0.85908057,-0.857776566,-0.856559803
1057,-0.920456894,-0.918341196,-0.916109801,-0.913671348
2296,-0.79660743,-0.805397335,-0.81184294,-0.816669019
124,-0.819451591,-0.81680147,-0.816468334,-0.818782192
2105,-0.468246358,-0.460867878,-0.458881448,-0.457632559
3526,-0.309099446,-0.332627055,-0.355829053,-0.378286202
638,-0.732192081,-0.724766996,-0.718618137,-0.716042767
3055,-0.79711963,-0.801141311,-0.804986908,-0.808828384
3003,-0.928760623,-0.931732183,-0.934637193,-0.93738016
3278,-0.91939821,-0.917334598,-0.915109663,-0.912789349
1798,-0.942649873,-0.941802738,-0.940879892,-0.939930427
2131,-0.79719812,-0.786467066,-0.775215685,-0.763238707
584,-0.824512734,-0.82543756,-0.82633404,-0.826961121
2943,-0.963537279,-0.963365145,-0.963205956,-0.962990849
1396,0.187405164,0.105229414,0.024942324,-0.04537452
1076,-0.946969175,-0.945977798,-0.944881632,-0.943738133
2039,-0.677973062,-0.674551103,-0.670441336,-0.66610464
1408,0.92039503,1,0.927197225,0.844694423
788,-0.948434478,-0.950149809,-0.951762553,-0.953346439
3323,-0.953782435,-0.953669942,-0.953579702,-0.953436413
2548,-0.954452827,-0.953121591,-0.951628596,-0.95003698
4191,-0.99240281,-0.992162865,-0.991942715,-0.991649514
2955,-0.963912387,-0.963963947,-0.964031559,-0.964052285
1855,-0.964730806,-0.964703916,-0.964705667,-0.964664957
2945,-0.96378465,-0.963653462,-0.963537279,-0.963365145
1875,-0.958857164,-0.960138255,-0.961155244,-0.9618989
1150,-0.943748638,-0.944741028,-0.945706256,-0.946710569
1435,-0.975515749,-0.961532106,-0.939930176,-0.91216078
862,-0.863577157,-0.867331594,-0.870646979,-0.873642211
2128,-0.763238707,-0.750586013,-0.73701368,-0.722646389
2616,-0.943940663,-0.94755235,-0.950897351,-0.95402496
873,-0.86177369,-0.860331995,-0.85908057,-0.857776566
1634,-0.706966152,-0.727225801,-0.746243327,-0.763944552
343,-0.928112485,-0.926818519,-0.925562007,-0.924285056
4364,-0.937556891,-0.936152618,-0.934724326,-0.933370231
424,-0.930108056,-0.933425252,-0.936237911,-0.938781342
1605,-0.944762665,-0.944730105,-0.944587779,-0.94451632
3371,-0.824467111,-0.82702662,-0.830145305,-0.833598661
1554,-0.892561276,-0.888704384,-0.88489342,-0.881256957
821,-0.860048937,-0.860789962,-0.861935311,-0.863440625
4839,-0.89766845,-0.900999562,-0.90445597,-0.907925337
2035,-0.662209118,-0.658394588,-0.65505494,-0.652316747
782,-0.957619899,-0.958900554,-0.960027084,-0.961069783
1658,-0.259926328,-0.281419676,-0.307111831,-0.327617074
4184,-0.990257034,-0.98959422,-0.988690836,-0.987644751
1548,-0.871981056,-0.869906431,-0.868504295,-0.867703469
4171,-0.963661896,-0.958762515,-0.953439097,-0.947672916
856,-0.880746738,-0.882899014,-0.885064643,-0.887267149
994,0.395819521,0.318666788,0.240886543,0.160799235
1266,-0.889186465,-0.885741052,-0.882929903,-0.879597226
2828,-0.816576378,-0.799198204,-0.778653331,-0.756491752
251,0.669925915,0.681659927,0.696642771,0.712507521
4736,-0.942492008,-0.941229515,-0.939824971,-0.938373699
4781,-0.955700706,-0.955415785,-0.955191982,-0.95494923
4087,-0.970328861,-0.972244102,-0.974395341,-0.976674652
2728,-0.83781786,-0.836206543,-0.833019841,-0.829485279
2436,-0.352488487,-0.354337416,-0.357743132,-0.359918633
4261,-0.066376154,-0.117055621,-0.167794035,-0.22000677
1343,-0.790860754,-0.803404935,-0.815109776,-0.824974146
2885,-0.937081575,-0.935966303,-0.934785942,-0.933476623
2588,-0.976612081,-0.976367862,-0.976074027,-0.975805841
4574,-0.783769482,-0.770650668,-0.757533255,-0.743482893
3545,-0.562039165,-0.536170866,-0.512672698,-0.487929161
2505,-0.910791975,-0.912674298,-0.914832159,-0.916957983
1985,-0.917719012,-0.91930807,-0.920816654,-0.92224712
1431,-0.876830158,-0.830466794,-0.764096069,-0.673579389
1711,-0.721309636,-0.719603364,-0.718973971,-0.718807744
4018,-0.986580273,-0.986533923,-0.986438537,-0.986377323
2648,-0.693395423,-0.701244547,-0.709463254,-0.720085617
2513,-0.901335841,-0.902028257,-0.902857574,-0.903788096
551,-0.945608708,-0.946307107,-0.946579249,-0.946404332
2595,-0.977321369,-0.977355899,-0.977380758,-0.977319439
461,-0.859589348,-0.857022212,-0.854274564,-0.851360172
2440,-0.349411512,-0.349893075,-0.350051752,-0.351049266
308,-0.889258397,-0.883871347,-0.877360155,-0.869822567
527,-0.934032512,-0.933298993,-0.932463011,-0.931601042
471,-0.861457133,-0.862766124,-0.863899667,-0.864940937
1333,-0.868789467,-0.872759775,-0.876685201,-0.88071556
4536,-0.832567457,-0.839780501,-0.84582282,-0.850463745
4763,-0.95444883,-0.954413764,-0.95439868,-0.954336968
961,-0.602524574,-0.590117268,-0.581924447,-0.58146831
3666,-0.95641368,-0.956246868,-0.956020387,-0.955819919
2964,-0.962863279,-0.962964983,-0.96304313,-0.963167419
1191,-0.88803692,-0.889536683,-0.891210388,-0.892996434
4022,-0.986750802,-0.986735771,-0.986675978,-0.986647709
2352,-0.813605777,-0.799485172,-0.784357195,-0.768424511
2764,-0.382173663,-0.370404008,-0.357247554,-0.343548975
2360,-0.897756756,-0.890245664,-0.881465499,-0.871429067
4642,-0.845780567,-0.846022119,-0.846574711,-0.847508399
2148,-0.916953182,-0.914087345,-0.910718085,-0.906897544
121,-0.818782192,-0.821217975,-0.823650721,-0.825999286
1894,-0.88007331,-0.885572058,-0.891081012,-0.896589943
3330,-0.954030487,-0.954042472,-0.954017747,-0.954014021
1601,-0.944713518,-0.945072698,-0.945481089,-0.945810497
2116,-0.599060408,-0.584228291,-0.569250665,-0.555447599
4607,-0.925841532,-0.926366042,-0.926702856,-0.92689179
3355,-0.900551973,-0.905832649,-0.911131332,-0.91633672
3580,-0.917292549,-0.915534794,-0.913693569,-0.911750783
2415,-0.508079785,-0.519328073,-0.531061089,-0.543807768
2653,-0.664674413,-0.670209426,-0.675727746,-0.681117589
1629,-0.794054019,-0.806847106,-0.819861808,-0.834282886
605,-0.742387096,-0.746748551,-0.750946755,-0.755219252
4369,-0.944460949,-0.943156421,-0.941823249,-0.940410984
3628,-0.945549654,-0.944988168,-0.94434775,-0.943703196
2054,-0.680788027,-0.681935714,-0.682096924,-0.683349549
1187,-0.895011212,-0.897356067,-0.900099634,-0.902601157
1235,-0.789494651,-0.792390787,-0.795315296,-0.79807428
3219,-0.721794407,-0.722670869,-0.723010855,-0.722653508
4623,-0.891420031,-0.894427659,-0.897480357,-0.900421318
3909,-0.962827523,-0.963418981,-0.964064502,-0.964629617
61,-0.975917044,-0.97722241,-0.978071746,-0.978480941
4231,-0.992728409,-0.993591255,-0.994302301,-0.994673889
4860,-0.855483794,-0.858796868,-0.861412163,-0.863116483
2557,-0.963166423,-0.962394256,-0.961602804,-0.960743226
616,-0.710815608,-0.713413315,-0.715210701,-0.716085776
684,-0.903473315,-0.903800677,-0.904066782,-0.904339362
1619,-0.921613594,-0.926708946,-0.930790903,-0.933994052
1785,-0.92472503,-0.922677233,-0.920607492,-0.918411329
732,-0.941536433,-0.940422207,-0.939234073,-0.938032907
3661,-0.955315968,-0.955018621,-0.954737955,-0.954427859
281,-0.203566032,-0.155952057,-0.105118069,-0.053676877
2507,-0.907454722,-0.909032658,-0.910791975,-0.912674298
1986,-0.916021698,-0.917719012,-0.91930807,-0.920816654
456,-0.845537892,-0.842817307,-0.840187408,-0.837714239
4055,-0.988332755,-0.988287423,-0.988260634,-0.988192251
3828,-0.839823624,-0.841203025,-0.839806796,-0.835720324
3542,-0.487929161,-0.461770403,-0.434731094,-0.40843826
2414,-0.519328073,-0.531061089,-0.543807768,-0.556496889
394,-0.961393176,-0.961451972,-0.961427672,-0.961380596
390,-0.961236112,-0.961072252,-0.960824857,-0.960567092
1080,-0.950467063,-0.949666511,-0.94880173,-0.947926328
3690,-0.954730618,-0.954967375,-0.955161694,-0.955395288
1836,-0.962896401,-0.962750043,-0.962579046,-0.962445352
2589,-0.976865348,-0.976612081,-0.976367862,-0.976074027
2684,-0.783341341,-0.776164019,-0.769933116,-0.763493059
4570,-0.729745359,-0.716208208,-0.702954055,-0.690086699
2289,-0.826007729,-0.827476844,-0.82881939,-0.830174429
1846,-0.964264412,-0.964180754,-0.964051458,-0.963946321
1447,-0.98192832,-0.984444926,-0.9862439,-0.986519638
1348,-0.740758159,-0.749705168,-0.759410385,-0.770213501
2511,-0.902857574,-0.903788096,-0.90486072,-0.90604081
118,-0.825999286,-0.828192496,-0.829958131,-0.831330513
3475,-0.68189194,-0.680509002,-0.683248562,-0.687728878
273,0.136923719,0.162976759,0.18321592,0.200100907
1103,-0.958326554,-0.958115284,-0.95792839,-0.957700929
2424,-0.420350693,-0.425102558,-0.430536368,-0.438392448
109,-0.833147575,-0.832031687,-0.831094747,-0.830869644
468,-0.864940937,-0.865667477,-0.865881817,-0.865633275
1124,-0.960644295,-0.960721781,-0.960742743,-0.960771016
2096,-0.440088148,-0.438125634,-0.442197472,-0.451383387
4758,-0.954183944,-0.954106577,-0.953972827,-0.953863041
3337,-0.953242865,-0.953623502,-0.953895144,-0.954008471
3837,-0.760835941,-0.772014033,-0.782904872,-0.792294168
2077,-0.607975222,-0.613659124,-0.62382583,-0.633967028
4451,-0.871668791,-0.890268435,-0.906602886,-0.919691021
2083,-0.566824895,-0.577949244,-0.586489732,-0.593400404
1593,-0.946531575,-0.946563275,-0.946654262,-0.946920683
2247,-0.955030242,-0.957562704,-0.959955885,-0.96214226
2269,-0.870283851,-0.872505256,-0.874996417,-0.877850956
1083,-0.952614876,-0.951953316,-0.951261152,-0.950467063
4392,-0.957300181,-0.957048015,-0.956763629,-0.956514381
4804,-0.96145045,-0.961476659,-0.961415397,-0.96131833
1660,-0.248273949,-0.248466812,-0.259926328,-0.281419676
2792,-0.151477165,-0.146519371,-0.143193068,-0.146392239
4594,-0.929333395,-0.929305518,-0.929038089,-0.928804894
3403,-0.881121569,-0.88251625,-0.883588526,-0.884325766
2877,-0.926001265,-0.924361592,-0.922720415,-0.921027308
2865,-0.906926862,-0.905597967,-0.90439604,-0.903251749
2818,-0.626675045,-0.606084276,-0.583665395,-0.559715447
4477,-0.402698061,-0.400426585,-0.39972061,-0.401825176
3038,-0.881208389,-0.884938173,-0.887410983,-0.888965108
2256,-0.92376683,-0.928172388,-0.932355447,-0.936333977
3405,-0.876627758,-0.879188454,-0.881121569,-0.88251625
3441,-0.854081001,-0.847839441,-0.841072675,-0.834022396
2323,-0.280392716,-0.283127233,-0.292552638,-0.304775508
943,-0.788527205,-0.800692372,-0.813639919,-0.824632417
