,Y,X1,X2,X3,X4
4865,-0.0991878963139663,-0.10564350728811744,-0.10989154999734396,-0.10419731374465835,-0.10183635248728007
3099,-0.14592333380254385,-0.08268333560497743,-0.07921097619913164,-0.13660130254314806,-0.11449105863869846
4757,-0.10560047367714753,-0.10498890096773161,-0.10530881897335398,-0.10562407283908326,-0.10519703136799974
2745,-0.162848375634015,-0.09838145802829756,-0.05903349855552564,-0.13141271363426,-0.131488133020503
3980,-0.1052809619342312,-0.10524145535785445,-0.10549011119964202,-0.10535995259258402,-0.10518688544376176
941,-0.10680904662497603,-0.09674095202329724,-0.10868721737458886,-0.10924878778666436,-0.09955216775597064
3214,-0.10177059514701181,-0.10412591022693429,-0.1073999181966977,-0.10912608133044222,-0.10253555426765582
1310,-0.10580699755907053,-0.10421389489625932,-0.10596578922392275,-0.10656463047530051,-0.10350908594547392
917,-0.08348937175558935,-0.10624340571701685,-0.12996304644918644,-0.09106262466874093,-0.08507738115792607
2972,-0.10521494277405263,-0.10537448113942205,-0.10544337650393809,-0.10522111175619453,-0.1053279734152589
4170,-0.10698408124857461,-0.10527584424045211,-0.10354824895824188,-0.10637738297350186,-0.10694540822312215
2386,-0.10652623997893984,-0.10027404173082444,-0.10619957651455625,-0.1080202791070507,-0.10302680876665327
2272,-0.10511312306270959,-0.10590889693442573,-0.1052055494783466,-0.10482457814678903,-0.10596871646130723
2452,-0.15728763255444322,-0.06783033439240804,-0.06737337951894229,-0.16608515038378413,-0.11075651520664642
399,-0.1052856054975686,-0.10526573726128474,-0.10539558889763345,-0.10537759606526109,-0.10527734519946208
3196,-0.0833037738522554,-0.07630996086602693,-0.15097314701698272,-0.12597010028631783,-0.03384711990332134
2185,-0.10543538420435461,-0.10531173971613328,-0.10522339936288694,-0.10545275312505542,-0.10538339759023452
432,-0.10648701298862417,-0.10425306454064054,-0.10483893068492778,-0.10624468623241956,-0.1055056440386507
3021,-0.10481429371278628,-0.10434695931667093,-0.1063119739680719,-0.1061309378434735,-0.10385521016395205
2243,-0.10558454738033085,-0.10521124706961915,-0.10526887047616651,-0.10557244444007374,-0.1053384688643707
1634,-0.14394822116522432,-0.12304261523254667,-0.06569853147748927,-0.10894000141394311,-0.13489487422752988
3724,-0.10572027191525313,-0.10559798883827731,-0.10498999770725059,-0.10515356474660598,-0.10573664711732644
3500,-0.09818481068055251,-0.10446432465903244,-0.11227045589311768,-0.10357031805040451,-0.10048547878865144
1270,-0.1070540725931054,-0.10699359497690442,-0.10314277959986495,-0.1046146424248765,-0.10814017103852491
1533,-0.10641715996516166,-0.10584771262085702,-0.10407338044101555,-0.10547937958727371,-0.10640623439007846
2165,-0.10531101111867036,-0.10558693835135158,-0.1052291025956239,-0.10515836333574258,-0.10549803205836539
1021,-0.10656525465818967,-0.10395834733541465,-0.10069301059003122,-0.10509381823232411,-0.10964856752826846
2840,-0.10588415638712467,-0.10397779588552314,-0.1054739176050501,-0.10713954150821958,-0.10410269101684455
515,-0.10465749541450264,-0.10440423386011,-0.10650838941116214,-0.10575281576998108,-0.10410735268057181
3481,-0.11035080813935028,-0.09475141014474675,-0.10483585856725885,-0.11769279947800693,-0.09983020360613404
556,-0.10377003186992928,-0.10595137702260016,-0.10728481421608771,-0.10394946190950882,-0.10403610887325032
1598,-0.10415284633145017,-0.10578147531742743,-0.10619421122951467,-0.10418804369004253,-0.10531413909182707
2959,-0.10522324536207239,-0.1054001772799531,-0.10540122401666085,-0.10526150974594228,-0.1053093145280084
1428,-0.1838354357376899,-0.011318067099827411,-0.0768998065072708,-0.22711365073064194,-0.06041130748829182
4154,-0.09897183333732229,-0.11263495127362744,-0.10902016965848327,-0.09485409219432817,-0.10674744889679577
2021,-0.0663306197568545,-0.11920414801311396,-0.13375034399950136,-0.08044259200024662,-0.09224096949707039
2847,-0.10587079716872194,-0.10453321503083601,-0.10496359185093618,-0.10634444990188585,-0.10512227514075612
559,-0.10480493484861697,-0.10614162143629013,-0.10556958983325049,-0.10377003186992928,-0.10595137702260016
1177,-0.10744091128731659,-0.1053092145455724,-0.10357693952988134,-0.10621537683409887,-0.10634774906443045
3709,-0.10554209726505637,-0.10524251644980576,-0.10520700788426918,-0.10551453759121254,-0.10533574487322472
247,0.068865810142829,-0.2190613360997311,-0.21929643955257627,0.0664687841577336,-0.07797596570387122
4252,-0.09712896977077723,-0.09288202049821492,-0.1183120217362501,-0.1092279821661406,-0.09588730831540804
4134,-0.09955108655718448,-0.09959661537893116,-0.11237587892074496,-0.10836513607816178,-0.09840467958898746
245,-0.21929643955257627,0.0664687841577336,-0.07797596570387122,-0.2689320851100375,-0.0656202051449768
3821,-0.09891061592217454,-0.11025086493101943,-0.10988414344597919,-0.09771083029147343,-0.10669486338439993
4529,-0.10888804567114885,-0.10718120689510635,-0.10113737354988162,-0.10608202642066844,-0.1088818819697116
2797,-0.09706670287062868,-0.15758815297911477,-0.07962072964265998,-0.07167398836755445,-0.15305968125901614
2004,-0.09964509885228623,-0.10455561763337895,-0.11218720566912344,-0.10438785050833088,-0.09931716387638556
808,-0.10475592562828495,-0.1053621634736942,-0.10583692288564173,-0.10507327519451415,-0.10505046174909771
1867,-0.10519275948832907,-0.10546800313820714,-0.10538022421402304,-0.1052350089540508,-0.10534600950604833
525,-0.10413728171570946,-0.10541658438211299,-0.10647907412691215,-0.10470221804662383,-0.10441253612631285
279,-0.11251599437922621,-0.08679370467663372,-0.10899734564844821,-0.12321083854373904,-0.08568336082230055
4199,-0.10499448714375081,-0.105182543427631,-0.1056617400943981,-0.10530660301690697,-0.10507126400862554
177,-0.11927940432912643,-0.10083792424456184,-0.09675319117965231,-0.11169450109724466,-0.10931277669806116
4040,-0.10532066938435036,-0.10542686741338014,-0.10535392691534096,-0.10524150705844304,-0.10539255315128504
2327,-0.14469485884772648,-0.1002713721208377,-0.06541414445172544,-0.12968704612844983,-0.13736078001072505
3385,-0.10505449666366617,-0.10577263767087253,-0.1055252891845071,-0.10455846592952966,-0.10550172960844384
1496,-0.10530771770193237,-0.10546428674717545,-0.10533654737720233,-0.10520020029265775,-0.10538700876564533
1970,-0.10548301232736523,-0.10571111281021339,-0.10510683974728141,-0.10498750847966454,-0.10598665389114659
900,-0.09407765629458154,-0.10361283433820634,-0.11499566415628704,-0.10115689098237346,-0.10104629349873884
2536,-0.10516047619196478,-0.10537575457108339,-0.1054818715848409,-0.10518912595664587,-0.10532699143184265
2063,-0.12871198417114638,-0.11812350128554938,-0.0764482015945448,-0.1062403485596427,-0.13352640229608814
2761,-0.06885090066231347,-0.06355358626452867,-0.1694485632602607,-0.1184059500211534,-0.02527596522062192
1203,-0.1042115719035045,-0.10487434857201416,-0.10694619501928848,-0.10500156735220989,-0.10380056571396068
4651,-0.10545112848172256,-0.10552977475943848,-0.10451632687645551,-0.10614532257017573,-0.10649113833902246
2030,-0.132396058182096,-0.11203543585101383,-0.06910982087760598,-0.11666319744064557,-0.1415097272394089
1383,-0.1552402362977272,-0.009257325251558979,-0.10757810851289362,-0.18638649384144967,-0.06561469252210861
2592,-0.10543631984786672,-0.10526186949322547,-0.105316845220081,-0.10538902151205709,-0.10535520622313199
4117,-0.11169532815912075,-0.10129775066342828,-0.10081291612018783,-0.10993464680561038,-0.1073874996019204
4510,-0.09339620530725123,-0.1098611076901097,-0.1171271794415496,-0.09362967063338212,-0.09780211997382893
1875,-0.10509794780351711,-0.10492211850712496,-0.10575553085227762,-0.10556875216210582,-0.10494502593082344
2636,-0.10200010119906999,-0.10582426671402523,-0.10795643132964228,-0.10395275274117488,-0.10368591801825144
3592,-0.10533411205960741,-0.10518274599896071,-0.10536412493782865,-0.10544091979568626,-0.10536783371009328
2368,-0.1052100977094036,-0.10420834238014276,-0.10564587656311297,-0.10652104998214074,-0.10457517986862275
979,-0.11365424889125253,-0.10591357264567158,-0.10193419375232982,-0.11012555999104312,-0.10562918630277207
2049,-0.1358902256608412,-0.10639111735261009,-0.07605841221933252,-0.11852771666817141,-0.125441836961926
64,-0.10728372028870603,-0.10509720091705554,-0.10389409596287325,-0.10623211510296982,-0.10621885776223683
2803,-0.16522654463226982,-0.11518032570811398,-0.043778515584355415,-0.13350856668525513,-0.14679930858674994
1799,-0.10530112805806147,-0.10524687414473044,-0.10536759930318595,-0.10547941177071085,-0.10522193093779098
785,-0.10534434655929426,-0.10545272178676779,-0.10527086987280876,-0.10529415033533929,-0.10539278942484698
1042,-0.10482904974134255,-0.10525956758957056,-0.10539878164920913,-0.1052337050052311,-0.10544931589599948
1782,-0.10583841214027412,-0.10522180871620801,-0.10489104415349082,-0.10563943457625602,-0.10572623922829538
977,-0.10193419375232982,-0.11012555999104312,-0.10562918630277207,-0.09962771444504204,-0.11204164567816688
3944,-0.10534923433703858,-0.10551940722944664,-0.10521905545363275,-0.10521052224226346,-0.1056249767011248
1114,-0.10531520651747683,-0.10529994516747954,-0.1054128735194142,-0.10531218694844446,-0.10528761944877807
4534,-0.1006129777307353,-0.1043729368264057,-0.1106511082117353,-0.10391623497829094,-0.1014806312789941
1490,-0.10526350907037008,-0.10522865704799222,-0.10545261419842977,-0.10541230208263941,-0.10517650932813027
4388,-0.10523331983816231,-0.10531256418180435,-0.10547451389513884,-0.10527614986213396,-0.10525991901387355
1452,-0.10832956957243078,-0.0975560909604547,-0.1059097590560748,-0.11500606402545954,-0.09946920431838835
1119,-0.10536536620930481,-0.10536920558311735,-0.1052761703137548,-0.10535756804934615,-0.10537410662082736
4245,-0.10285358101735842,-0.10326882340207222,-0.11063708276818363,-0.1059614169162375,-0.10121851784323288
4794,-0.10474673787437094,-0.10510216191459287,-0.10629054244275549,-0.10506702608557872,-0.10439686766781275
4848,-0.10650442631527457,-0.1011159398994057,-0.10610045132413981,-0.10873932879444481,-0.10327567227142198
2356,-0.10365586691459039,-0.10858611397822027,-0.10556872819248031,-0.10052000035463693,-0.10716971061675629
554,-0.10728481421608771,-0.10394946190950882,-0.10403610887325032,-0.10765761798014928,-0.10565730360198045
3641,-0.10536139882954576,-0.10530101299842098,-0.10533968333151644,-0.10541245644404684,-0.10526773526621036
1487,-0.10541230208263941,-0.10517650932813027,-0.10528553990623513,-0.10553907899749437,-0.10529738457876858
3813,-0.1194105370226255,-0.1081100597233775,-0.08054347194020117,-0.11529910299792834,-0.1372288627041467
8,-0.10541994299135149,-0.10523800679825002,-0.1053293303906151,-0.10545598059878158,-0.10531253013609165
3672,-0.10516294802883674,-0.10530697498550667,-0.10555932063926265,-0.10527314907723462,-0.10519412085073443
1835,-0.10538375074739526,-0.10528669740405727,-0.1052728188731753,-0.10544332092361164,-0.10535275205434536
343,-0.10534356620725893,-0.1054466451743542,-0.10528090327091566,-0.10526961570911986,-0.10535010041553361
3913,-0.10691818727359392,-0.10687304103531103,-0.10284923724541872,-0.10494004660468637,-0.10782230572087537
1909,-0.10105669556345254,-0.10666859510367255,-0.1099387708374363,-0.10133301986075549,-0.10179848501722544
3556,-0.10672748923106778,-0.09652191011675781,-0.10814070671669507,-0.11557029454051515,-0.0970760304771443
1826,-0.10527652345553973,-0.10543288525041972,-0.10538534038624592,-0.10520545403419113,-0.10538738733838837
4479,-0.11875177542657356,-0.1301272268975704,-0.07699495146361257,-0.09043077917763775,-0.14621389646837568
4575,-0.10247818930836061,-0.10791260114242984,-0.10771664383288126,-0.09930001131213873,-0.10596238099796851
2485,-0.10391820262425044,-0.10583911334275209,-0.10670477656494681,-0.10417929482665822,-0.10406981322791375
2464,-0.0916199983139504,-0.11479312617661341,-0.11721675575598156,-0.0854406589807114,-0.10151099949076303
1705,-0.11331699910662951,-0.11505042353208383,-0.09248784381935471,-0.10069339872661065,-0.12193194533454177
801,-0.10502386425060284,-0.1054043157204555,-0.1055535922815487,-0.10529286332478316,-0.10519359411719054
369,-0.10524276099829455,-0.10536619072966524,-0.10541053321505289,-0.10530020718029975,-0.10524545170616428
397,-0.10539558889763345,-0.10537759606526109,-0.10527734519946208,-0.1053536290603011,-0.10535749646134351
3540,-0.135119189949092,-0.1523860671398256,-0.04232084254737567,-0.08139376501558904,-0.19220759222769035
520,-0.1065447691553636,-0.10577688683776043,-0.10379511137255937,-0.1054037362534277,-0.10679952105191282
610,-0.10316665065762964,-0.10638163950943347,-0.10358982988649368,-0.10624902971325456,-0.10897661308594442
3242,-0.1033832500269608,-0.10681137622077108,-0.10779147235566344,-0.10194848557824199,-0.10348411312681172
2086,-0.09764204995592218,-0.10025485609362261,-0.11711248043001532,-0.10587606561695406,-0.08922458562292646
590,-0.1043469231122609,-0.11095653944167749,-0.10227730449994088,-0.10317678787451179,-0.11067240425505342
1080,-0.10532395700575936,-0.10529319946701199,-0.10539101987924937,-0.10528606600174506,-0.10531190823110648
350,-0.10541813527230881,-0.10546022962288237,-0.10522919727535018,-0.1052480915372126,-0.10548477560474212
4577,-0.10769335700160287,-0.10505639082893592,-0.10247818930836061,-0.10791260114242984,-0.10771664383288126
244,0.0664687841577336,-0.07797596570387122,-0.2689320851100375,-0.0656202051449768,0.019257144524524206
355,-0.10517852695880825,-0.10527557234279405,-0.10549917789761898,-0.10534741700022321,-0.10514691559272749
2456,-0.13885813200755504,-0.12089813661385829,-0.05658550747739999,-0.11373107352645273,-0.15728763255444322
3003,-0.10393488740021217,-0.10485730010631367,-0.106734621765047,-0.10516856264852248,-0.10426104897613042
3538,-0.04232084254737567,-0.08139376501558904,-0.19220759222769035,-0.08516526378111344,-0.01649372437549612
2152,-0.1051170410200225,-0.10533325790800774,-0.10561871022525882,-0.10505142068837114,-0.10517782801436759
2181,-0.10538339759023452,-0.10520503101637468,-0.10533707506106016,-0.1055191525992516,-0.1052374253045869
82,-0.10783918649138735,-0.1188966024583914,-0.09717792217396315,-0.09735862651167015,-0.11585485117731686
52,-0.10500770229804957,-0.10530567822825143,-0.10560409771905355,-0.10521025269394157,-0.1051979229551947
139,-0.10406575819828245,-0.10467596369451604,-0.10775803888445723,-0.10493798217893724,-0.10184073131438498
1621,-0.10390920738608955,-0.11294149220218497,-0.10392758595789775,-0.099711590889909,-0.10931789809876635
374,-0.1053916044533394,-0.10527790369341639,-0.10531612839529114,-0.10538834508747141,-0.10536457339453864
869,-0.10681421816155834,-0.11835079824071759,-0.0959998579325746,-0.0961276682754787,-0.12088949512006142
406,-0.10526398284136318,-0.105049505572269,-0.10552728852585569,-0.10546324451632627,-0.10514852715045919
4294,-0.11153180826334474,-0.10628442826791962,-0.09934448050313593,-0.10829805693617267,-0.10966942356430387
3220,-0.10999867569870714,-0.11122810491182267,-0.09926692840390539,-0.10285053231455288,-0.11059895472977976
3896,-0.10398695270084479,-0.10632528288196419,-0.10662499365816525,-0.10365867633027626,-0.10453264004053231
767,-0.1053045831385776,-0.10531543064283055,-0.10536095824144387,-0.10537944582072833,-0.10529457121106645
316,-0.10479414502611428,-0.1052803645157615,-0.10587489153052332,-0.10502529649812331,-0.10482770878424208
3039,-0.10713587973853822,-0.10385407146650716,-0.10486676758359814,-0.10725919308652698,-0.10510276772590355
1611,-0.1026133919669373,-0.10796311932949132,-0.10596232489957091,-0.10293396620402562,-0.10589428070769347
1768,-0.1064544760947076,-0.10560473001264192,-0.10419273942997653,-0.10585068564806543,-0.10676337316126572
945,-0.12793371192783798,-0.09577857504084453,-0.09349176940330695,-0.11783732973140915,-0.10680904662497603
4023,-0.10533187101109764,-0.10531412855858013,-0.10534336356654161,-0.10541258837734246,-0.10529500132942626
2490,-0.10638944400647476,-0.10442355403812764,-0.10476720211570134,-0.1065394407570669,-0.10537464608835578
1945,-0.10724875075289564,-0.10767316477654032,-0.10200227941388951,-0.10411215811165997,-0.10975283252384671
295,-0.10299653914361095,-0.10748246248323268,-0.10771998942705208,-0.10236552961213297,-0.10473242610180533
1422,-0.24436167675747156,-0.25990336864460983,0.19808624374909267,-0.06764061019376277,-0.541706247728396
46,-0.10538313733739091,-0.10510259997802429,-0.10539526890464024,-0.10548621408538583,-0.10525559161495757
4431,-0.10511491533117112,-0.10629845151893436,-0.10501137064453114,-0.10451500790750523,-0.1059123422012791
665,-0.10511431235872215,-0.10651164380203237,-0.10505584287083825,-0.10405702929564187,-0.10651909141112692
542,-0.10194467623537351,-0.10729767818421143,-0.10759982459250939,-0.10253708398273054,-0.10472889375956806
3609,-0.10525716411255215,-0.10542196276433669,-0.1053441513492337,-0.10530516029258663,-0.10534705281897683
2894,-0.10533967764300667,-0.10539774645299638,-0.1053272351666984,-0.1052791675567335,-0.10537940791541411
2719,-0.09607247875404012,-0.10007586672852109,-0.11813243536468654,-0.10523668690493848,-0.09109344872358882
2674,-0.09097068856022672,-0.09988175441814029,-0.12578709977369606,-0.10078364662441652,-0.08361537391535301
2683,-0.10529332256897661,-0.11007766847208589,-0.10153440142281733,-0.10196992237192892,-0.11277397725897409
452,-0.10305288384755784,-0.1047794899988318,-0.10833654051357922,-0.10442829902002748,-0.10226662901518102
2240,-0.10557244444007374,-0.1053384688643707,-0.10518144375858429,-0.10538129670259688,-0.10550198162067015
3920,-0.10607155126165968,-0.10660235505938354,-0.10381943155474072,-0.10468273581963117,-0.10745954294367321
4318,-0.10576147267044,-0.1060880101960241,-0.10453923844798918,-0.10496675411090528,-0.10636466069366812
3326,-0.10535303968361831,-0.1053507260893668,-0.10533354665403571,-0.10532340517207495,-0.10535843547720936
2433,-0.10734387784981625,-0.08255693251433038,-0.10944998102290271,-0.13981132578662891,-0.08234090753152223
3389,-0.10556284590015153,-0.10518890544357384,-0.10543157724703889,-0.10534247144588516,-0.10505449666366617
2156,-0.105234790607182,-0.10513915919990346,-0.10553867063486444,-0.10544327389759,-0.1051170410200225
2922,-0.10529180958261797,-0.10530456493177509,-0.10542967565334871,-0.10530086134038774,-0.10527695295577055
1739,-0.10489450396103861,-0.08925096423293999,-0.1111472097655063,-0.1195051344302237,-0.09427229810600568
4182,-0.1049512217924864,-0.10538324787339015,-0.10580556603011482,-0.10501669771943034,-0.10498577555970001
2400,-0.11728864570995179,-0.07687536740261902,-0.1081238028049144,-0.12948927991988923,-0.09234593274502412
830,-0.10643100751623513,-0.10458886612430629,-0.10470927803000873,-0.10638134939287114,-0.10540448603380759
3921,-0.10390645989102554,-0.10607155126165968,-0.10660235505938354,-0.10381943155474072,-0.10468273581963117
3633,-0.10522702299592845,-0.10543155214926514,-0.10540735658898281,-0.10522276561692512,-0.10531925082088
1141,-0.10517088939566743,-0.10539371529848496,-0.10544423895086885,-0.1052762831121592,-0.10528251213903494
1987,-0.1086284080364116,-0.10055880143999052,-0.10461524682540324,-0.10977461502697627,-0.10401020346195045
4539,-0.11189741910183326,-0.10570900387017768,-0.09991082242658444,-0.1084427214171435,-0.10892475238308164
2444,-0.0497711618953659,-0.08679350342577874,-0.15974203588891422,-0.09875835285881662,-0.06699086983163827
2204,-0.1053000761880879,-0.10529036342363263,-0.10543465921337658,-0.1053249012659836,-0.10526150645590993
3136,-0.1053410533505098,-0.13667572299720399,-0.08804260609291359,-0.07734694188532065,-0.13701891393669208
4217,-0.10506400559161211,-0.10512844683203404,-0.10554193387478739,-0.10557019134085499,-0.10503303703041789
584,-0.1012331101109184,-0.11120375556062079,-0.10595183900325966,-0.0980947300092162,-0.10929162787974545
4001,-0.10533221617335631,-0.10536287896697161,-0.10532116332481734,-0.10536552047288861,-0.10534304959043517
54,-0.10574203705472374,-0.1055629580338483,-0.10500770229804957,-0.10530567822825143,-0.10560409771905355
3845,-0.08649259537999565,-0.07450525066815405,-0.13488169166862107,-0.1182674165794132,-0.07535391631616217
2549,-0.1053800135558467,-0.10550641053243837,-0.10521162189453881,-0.1052561468404738,-0.10551333627626425
1366,-0.15950425150954062,-0.0517294479980428,-0.07279293434781897,-0.17761851992639788,-0.10210383696603742
4298,-0.10599965928920019,-0.10900455349628468,-0.10255989081718797,-0.1033115442675332,-0.11153180826334474
3769,-0.10065995973731989,-0.11184773121201885,-0.10630696210682844,-0.10017502453302529,-0.10687550860566153
844,-0.10736382197938787,-0.10479382854897701,-0.10383945406270523,-0.10683784973404464,-0.10633111722660382
1198,-0.10668863760394676,-0.10627854872707565,-0.10333600662181697,-0.10543643210459264,-0.1075256449462435
1265,-0.10490702694868426,-0.10199496915915662,-0.106501361435129,-0.10863891985216201,-0.1037778234657395
4267,-0.14241196303451964,-0.137579727903841,-0.045370701831758176,-0.10753221542735181,-0.15961764996896222
3785,-0.1707474226277732,-0.08399661449313445,-0.06382894522964522,-0.13948141088267307,-0.12139780910763398
157,-0.10600979695443602,-0.1061034792287423,-0.10467289763380394,-0.10518817734936525,-0.1058050193723592
732,-0.10525482220922189,-0.10534686170959251,-0.10542284490412435,-0.10526955353051581,-0.10535239160503607
4434,-0.10584255775585727,-0.10608054958359381,-0.10447556897139554,-0.10511491533117112,-0.10629845151893436
371,-0.10538834508747141,-0.10536457339453864,-0.10524276099829455,-0.10536619072966524,-0.10541053321505289
1482,-0.10512144609127427,-0.10544311664285122,-0.10549777073861577,-0.10513534969245086,-0.10528924928577521
3898,-0.10671914639880298,-0.10480335444635458,-0.10398695270084479,-0.10632528288196419,-0.10662499365816525
1257,-0.10051697390650516,-0.10220400613816438,-0.11233793355890687,-0.10591118193267068,-0.09660693388610697
804,-0.10505046174909771,-0.10567520904214078,-0.10544990793719466,-0.10502386425060284,-0.1054043157204555
704,-0.10597430320400647,-0.10545096479772964,-0.10459791534961205,-0.10556340734790293,-0.10605039401173755
3665,-0.10522563866414891,-0.10531347696002447,-0.10540754527081353,-0.10538406362452057,-0.10526257851712828
4088,-0.10644966760049324,-0.10520798971723389,-0.10475720134854904,-0.10555343326683608,-0.10559481507251667
18,-0.105366762592918,-0.10527286048472395,-0.10535601142784867,-0.10538128341937714,-0.1053348320377524
1491,-0.10543978944044718,-0.10526350907037008,-0.10522865704799222,-0.10545261419842977,-0.10541230208263941
1915,-0.10512754974459315,-0.10709585386772824,-0.10399183970126225,-0.10342878052377169,-0.10837554580582387
4723,-0.10524767211753672,-0.10528031020369621,-0.10540010907614417,-0.1053741775493442,-0.10537596687334627
956,-0.13524907166118738,-0.14272661348553917,-0.06120681897380165,-0.09303345626201098,-0.15017339600604096
2704,-0.10240604793583696,-0.11737479839223242,-0.10276511010249556,-0.0961112950864681,-0.1111325188892599
2232,-0.1054346123896217,-0.10520316485969661,-0.1052891012011612,-0.10544301630801833,-0.10536379366954718
4538,-0.10570900387017768,-0.09991082242658444,-0.1084427214171435,-0.10892475238308164,-0.1006129777307353
2740,-0.07353659143231939,-0.09793287395572636,-0.1336833215602029,-0.09828917012054283,-0.08535211063758408
1087,-0.10529708051857067,-0.10525103020243487,-0.10539056498978527,-0.10540387035926846,-0.1052464051635863
4563,-0.12286852857055375,-0.09504123265733955,-0.09039929772419764,-0.12497092948723809,-0.1122243444949329
4114,-0.10993464680561038,-0.1073874996019204,-0.10136627431955103,-0.10494700436639426,-0.10820080917548747
2283,-0.1035995734049947,-0.10411205910673949,-0.1067585901781739,-0.10557298763178435,-0.10442473960178211
3864,-0.11854742864968515,-0.11931025543600515,-0.08101855402226177,-0.10018315656246024,-0.13782417072951658
210,-0.11056143980772593,-0.10225138437102754,-0.10488066106213112,-0.10552523373842615,-0.1025049912135857
4809,-0.10500940594490338,-0.10580098009419303,-0.1053764100306539,-0.10493267748169377,-0.10553418744639087
4071,-0.10533360477110609,-0.10546012147980288,-0.10529932954317267,-0.1052376444853016,-0.10541476142584294
673,-0.1055236007494218,-0.10544036727278594,-0.10529121296581756,-0.10529484829358604,-0.10518020766583358
2095,-0.12056169659805194,-0.10673072106724601,-0.09080376887351449,-0.1084040991362959,-0.11483475693384138
1929,-0.09994050379107378,-0.10362203417336446,-0.11083864494676654,-0.10446651345649416,-0.10111412397962471
1502,-0.10547910017697659,-0.10527551435697169,-0.10523764797352564,-0.10542385148634748,-0.10540510951929027
921,-0.10057654223928492,-0.09078563381569627,-0.11945560738126304,-0.11494741437925993,-0.08348937175558935
2533,-0.10518912595664587,-0.10532699143184265,-0.10552238395131286,-0.10528305415604133,-0.10515959362320226
2718,-0.10007586672852109,-0.11813243536468654,-0.10523668690493848,-0.09109344872358882,-0.11223897507152436
2458,-0.09242980459600358,-0.07729092042344832,-0.13885813200755504,-0.12089813661385829,-0.05658550747739999
69,-0.10245557292083418,-0.10600528189118907,-0.1068494048871722,-0.10389047672409024,-0.10490256637322892
3493,-0.10290754217324494,-0.10569577526665119,-0.10654741201077833,-0.10360643181055973,-0.10685851926939227
2768,-0.09091371331702047,-0.07426070725342315,-0.13954649360828308,-0.12440474165522741,-0.05620016503149705
1562,-0.10546403518557557,-0.10532644507275002,-0.10530675581162385,-0.10537973854546501,-0.10540755423283632
2655,-0.12434231370375226,-0.11156452344404877,-0.08650026560104851,-0.10892472760917982,-0.11882402490009714
588,-0.10227730449994088,-0.10317678787451179,-0.11067240425505342,-0.10306181574594453,-0.1012331101109184
4499,-0.09888241287337385,-0.12486955615933426,-0.10224983299734591,-0.09109784191807879,-0.11496098889622419
1003,-0.15042439520453754,-0.13294580693712277,-0.039095282115292895,-0.09895978607137512,-0.16316989425555584
1734,-0.09509230084507192,-0.12076269646926652,-0.10996954814219562,-0.08753356283162772,-0.10756949026879514
385,-0.10533096088858607,-0.1053313418887567,-0.1053243672856714,-0.10536764223401995,-0.10532096508414202
3019,-0.1063119739680719,-0.1061309378434735,-0.10385521016395205,-0.10501707560683382,-0.1071293254579413
4177,-0.10592618352285987,-0.105468863597725,-0.10446317882078449,-0.10575788758016325,-0.10630583541034622
3713,-0.10559462594471669,-0.10550682537547695,-0.1050451583156855,-0.10535340883301114,-0.10554209726505637
3108,-0.06472947122459838,-0.10939059496591297,-0.15191990095510777,-0.07898643750588208,-0.0661253397239756
192,-0.09607787996301309,-0.14037002087332562,-0.0953592833592366,-0.07448981036916547,-0.12914397874842187
1656,-0.06447503527894338,-0.16990290574415667,-0.12451436210077804,-0.034473368438157626,-0.11392445949213781
3677,-0.10551007771162135,-0.10525864979817912,-0.10518012086308681,-0.10550798238993764,-0.10542805130544597
522,-0.10470221804662383,-0.10441253612631285,-0.1065447691553636,-0.10577688683776043,-0.10379511137255937
4805,-0.10553418744639087,-0.10559209584973239,-0.10502993013436934,-0.10541505411359187,-0.10548071516236546
4467,-0.10121197925137881,-0.0626163345067402,-0.12864130169451837,-0.13241231405164144,-0.0734439297286712
4271,-0.08044824636259951,-0.16301705059561733,-0.10094469985074872,-0.04781741856533661,-0.14241196303451964
4087,-0.10520798971723389,-0.10475720134854904,-0.10555343326683608,-0.10559481507251667,-0.10501231109698683
2091,-0.11483475693384138,-0.10086961224193425,-0.09837977093164751,-0.11150642430067992,-0.11149574534889206
2777,-0.08628050739483994,-0.13815982903349155,-0.10530131592919767,-0.07645454427069576,-0.12184714477970682
2483,-0.10670477656494681,-0.10417929482665822,-0.10406981322791375,-0.10745736860484967,-0.10594798892169632
4080,-0.10537374745826711,-0.10506591584713643,-0.10549411015654775,-0.10551686989970077,-0.10520793134472461
1613,-0.10964221681770614,-0.10352459599983233,-0.1026133919669373,-0.10796311932949132,-0.10596232489957091
3848,-0.05428388853036337,-0.10422568822975553,-0.15126455902461466,-0.08649259537999565,-0.07450525066815405
4404,-0.10535420656349093,-0.10535450579359629,-0.10530109857847647,-0.10530193029014401,-0.10543762884311436
3951,-0.10520624444659743,-0.10551919967082957,-0.1053602812312533,-0.10518872574649674,-0.10540936599315165
3168,-0.017498309109875265,-0.028962525593576927,-0.19726937772004638,-0.13471982415880424,-0.025781326169869723
335,-0.10542307090811553,-0.10536815776876418,-0.10514453749884967,-0.1054000971497876,-0.10549031826425825
2679,-0.11277397725897409,-0.10554698726018863,-0.09466550738399504,-0.11191521301002905,-0.11595987192777901
4518,-0.10701899145579896,-0.10108996843507667,-0.10608012007651846,-0.11080766184147395,-0.1009203266937636
